"Problem","Package","File","Priority","Line","Description","Rule set","Rule"
"91","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\SessionTest1.java","3","468","Access to field `accessToken` on foreign value `newSession3` (degree 1)","Design","LawOfDemeter"
"92","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\SessionTest1.java","3","468","Access to field `accessToken` on foreign value `refreshedSession2` (degree 1)","Design","LawOfDemeter"
"93","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\SessionTest1.java","3","500","Access to field `accessToken` on foreign value `sessionInfo` (degree 1)","Design","LawOfDemeter"
"94","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\SessionTest1.java","3","506","Access to field `refreshToken` on foreign value `sessionInfo` (degree 1)","Design","LawOfDemeter"
"95","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\SessionTest1.java","3","512","Access to field `accessToken` on foreign value `refreshedSession` (degree 1)","Design","LawOfDemeter"
"96","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\SessionTest1.java","3","512","Access to field `accessToken` on foreign value `sessionInfo` (degree 1)","Design","LawOfDemeter"
"97","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\SessionTest1.java","3","513","Access to field `refreshToken` on foreign value `refreshedSession` (degree 1)","Design","LawOfDemeter"
"98","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\SessionTest1.java","3","513","Access to field `refreshToken` on foreign value `sessionInfo` (degree 1)","Design","LawOfDemeter"
"99","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\SessionTest1.java","3","514","Access to field `session` on foreign value `refreshedSession` (degree 1)","Design","LawOfDemeter"
"100","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\SessionTest1.java","3","514","Access to field `session` on foreign value `sessionInfo` (degree 1)","Design","LawOfDemeter"
"101","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\SessionTest1.java","3","515","Access to field `session` on foreign value `refreshedSession` (degree 1)","Design","LawOfDemeter"
"102","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\SessionTest1.java","3","515","Access to field `session` on foreign value `sessionInfo` (degree 1)","Design","LawOfDemeter"
"103","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\SessionTest1.java","3","516","Access to field `session` on foreign value `refreshedSession` (degree 1)","Design","LawOfDemeter"
"104","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\SessionTest1.java","3","516","Access to field `session` on foreign value `sessionInfo` (degree 1)","Design","LawOfDemeter"
"105","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\SessionTest1.java","3","521","Access to field `accessToken` on foreign value `refreshedSession` (degree 1)","Design","LawOfDemeter"
"106","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\SessionTest1.java","3","524","Access to field `accessToken` on foreign value `newSession` (degree 1)","Design","LawOfDemeter"
"107","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\SessionTest1.java","3","524","Access to field `accessToken` on foreign value `refreshedSession` (degree 1)","Design","LawOfDemeter"
"108","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\SessionTest1.java","3","525","Access to field `session` on foreign value `newSession` (degree 1)","Design","LawOfDemeter"
"109","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\SessionTest1.java","3","525","Access to field `session` on foreign value `refreshedSession` (degree 1)","Design","LawOfDemeter"
"110","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\SessionTest1.java","3","527","Access to field `accessToken` on foreign value `newSession` (degree 1)","Design","LawOfDemeter"
"111","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\SessionTest1.java","3","534","Access to field `accessToken` on foreign value `newSession` (degree 1)","Design","LawOfDemeter"
"112","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\SessionTest1.java","3","540","Access to field `refreshToken` on foreign value `refreshedSession` (degree 1)","Design","LawOfDemeter"
"113","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\SessionTest1.java","3","546","Access to field `accessToken` on foreign value `refreshedSession2` (degree 1)","Design","LawOfDemeter"
"114","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\SessionTest1.java","3","546","Access to field `accessToken` on foreign value `newSession` (degree 1)","Design","LawOfDemeter"
"115","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\SessionTest1.java","3","550","Access to field `accessToken` on foreign value `refreshedSession2` (degree 1)","Design","LawOfDemeter"
"116","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\SessionTest1.java","3","553","Access to field `accessToken` on foreign value `newSession3` (degree 1)","Design","LawOfDemeter"
"117","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\SessionTest1.java","3","553","Access to field `accessToken` on foreign value `refreshedSession2` (degree 1)","Design","LawOfDemeter"
"118","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\SessionTest1.java","3","579","Access to field `accessToken` on foreign value `sessionInfo` (degree 1)","Design","LawOfDemeter"
"119","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\SessionTest1.java","3","613","Access to field `refreshToken` on foreign value `sessionInfo` (degree 1)","Design","LawOfDemeter"
"120","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\SessionTest1.java","3","620","Access to field `accessToken` on foreign value `sessionInfo` (degree 1)","Design","LawOfDemeter"
"121","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\SessionTest1.java","3","625","Access to field `refreshToken` on foreign value `newRefreshedSession` (degree 1)","Design","LawOfDemeter"
"122","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\SessionTest1.java","3","644","Access to field `refreshToken` on foreign value `sessionInfo` (degree 1)","Design","LawOfDemeter"
"123","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\SessionTest1.java","3","648","Access to field `accessToken` on foreign value `newRefreshedSession` (degree 1)","Design","LawOfDemeter"
"124","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\SessionTest1.java","3","648","Access to field `accessToken` on foreign value `sessionInfo` (degree 1)","Design","LawOfDemeter"
"125","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\SessionTest1.java","3","649","Access to field `refreshToken` on foreign value `newRefreshedSession` (degree 1)","Design","LawOfDemeter"
"126","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\SessionTest1.java","3","649","Access to field `refreshToken` on foreign value `sessionInfo` (degree 1)","Design","LawOfDemeter"
"127","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\SessionTest1.java","3","656","Access to field `refreshToken` on foreign value `newRefreshedSession` (degree 1)","Design","LawOfDemeter"
"128","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\SessionTest1.java","3","660","Access to field `accessToken` on foreign value `newRefreshedSession` (degree 1)","Design","LawOfDemeter"
"129","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\SessionTest1.java","3","660","Access to field `accessToken` on foreign value `newRefreshedSession2` (degree 1)","Design","LawOfDemeter"
"130","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\SessionTest1.java","3","661","Access to field `refreshToken` on foreign value `newRefreshedSession` (degree 1)","Design","LawOfDemeter"
"131","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\SessionTest1.java","3","661","Access to field `refreshToken` on foreign value `newRefreshedSession2` (degree 1)","Design","LawOfDemeter"
"132","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\SessionTest1.java","3","668","Access to field `refreshToken` on foreign value `newRefreshedSession2` (degree 1)","Design","LawOfDemeter"
"133","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\SessionTest1.java","3","672","Access to field `accessToken` on foreign value `newRefreshedSession3` (degree 1)","Design","LawOfDemeter"
"134","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\SessionTest1.java","3","672","Access to field `accessToken` on foreign value `newRefreshedSession2` (degree 1)","Design","LawOfDemeter"
"135","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\SessionTest1.java","3","673","Access to field `refreshToken` on foreign value `newRefreshedSession3` (degree 1)","Design","LawOfDemeter"
"136","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\SessionTest1.java","3","673","Access to field `refreshToken` on foreign value `newRefreshedSession2` (degree 1)","Design","LawOfDemeter"
"1","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\SessionTest2.java","3","77","Access to field `refreshToken` on foreign value `sessionInfo` (degree 1)","Design","LawOfDemeter"
"2","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\SessionTest2.java","3","82","Access to field `accessToken` on foreign value `newRefreshedSession` (degree 1)","Design","LawOfDemeter"
"3","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\SessionTest2.java","3","85","Access to field `accessToken` on foreign value `sessionObj` (degree 1)","Design","LawOfDemeter"
"4","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\SessionTest2.java","3","85","Access to field `accessToken` on foreign value `newRefreshedSession` (degree 1)","Design","LawOfDemeter"
"5","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\SessionTest2.java","3","88","Access to field `refreshToken` on foreign value `sessionInfo` (degree 1)","Design","LawOfDemeter"
